8.7445	7.8184	8.0533	8.8195	9.4134	8.9873	8.9282	9.3578	9.2302	9.4663	9.9362	9.9394	10.1619	9.8246	9.7803	10.268	10.1041	10.6064	9.95	10.0394	11.7914	10.8335	9.9281	9.8974	9.9955	9.4457	9.2116	9.5931	10.1373	10.3198	10.3011	10.5703	10.4797	10.5106	11.0071	10.8398	11.2641	11.1631	10.8687	11.3462	10.8905	11.2463	11.3162	11.6556	11.7469	11.6637	11.8528	7.7574	6.2994	5.8924	5.7834	6.1339	6.0531	5.8226	5.9928	6.0508	6.2009	6.8944	6.6061	6.7544	6.5681	6.6421	7.4491	6.8637	6.7938	7.216	7.0887	7.1279	7.3372	6.1316	6.6715	6.8434	7.1385	7.4205	7.4888	7.3664	7.6287	7.7556	7.8812	8.0165	7.9174	8.0525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.744	7.8179	8.0527	8.8189	9.4128	8.9868	8.9276	9.3572	9.2297	9.4657	9.9357	9.9388	10.1614	9.8241	9.7797	10.2674	10.1035	10.6058	9.9493	10.0388	11.7907	10.8329	9.9275	9.8967	9.9949	9.4452	9.211	9.5924	10.1367	10.3191	10.3004	10.5696	10.4789	10.5098	11.0064	10.839	11.2633	11.1623	10.868	11.3454	10.8898	11.2455	11.3154	11.6547	11.7461	11.6629	11.852	7.7554	6.2973	5.8905	5.7816	6.1319	6.0511	5.8207	5.9908	6.0488	6.1988	6.8921	6.6039	6.7521	6.5659	6.6399	7.4466	6.8614	6.7916	7.2136	7.0865	7.1257	7.3349	6.1297	6.6693	6.8414	7.1363	7.4182	7.4866	7.3641	7.6264	7.7533	7.8789	8.0141	7.9151	8.0502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.7435	7.8174	8.0522	8.8184	9.4123	8.9864	8.9272	9.3567	9.2292	9.4652	9.9352	9.9383	10.1609	9.8236	9.7792	10.2668	10.103	10.6052	9.9488	10.0382	11.7901	10.8323	9.927	9.8961	9.9944	9.4447	9.2105	9.5918	10.1361	10.3185	10.2998	10.569	10.4783	10.5092	11.0057	10.8383	11.2626	11.1616	10.8673	11.3447	10.8892	11.2448	11.3147	11.654	11.7454	11.6621	11.8512	7.7536	6.2953	5.8887	5.7799	6.1302	6.0492	5.8189	5.989	6.0469	6.1969	6.89	6.6018	6.75	6.5638	6.6378	7.4444	6.8593	6.7897	7.2114	7.0844	7.1236	7.3328	6.1279	6.6672	6.8395	7.1342	7.4161	7.4846	7.362	7.6242	7.7511	7.8767	8.0119	7.9129	8.048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.743	7.817	8.0518	8.818	9.4118	8.986	8.9267	9.3563	9.2288	9.4647	9.9347	9.9378	10.1604	9.8231	9.7787	10.2663	10.1026	10.6047	9.9483	10.0377	11.7895	10.8318	9.9265	9.8956	9.9939	9.4443	9.21	9.5912	10.1356	10.318	10.2993	10.5684	10.4777	10.5087	11.0052	10.8377	11.262	11.161	10.8668	11.3441	10.8886	11.2442	11.3141	11.6533	11.7447	11.6614	11.8505	7.752	6.2935	5.887	5.7783	6.1285	6.0474	5.8173	5.9873	6.0451	6.195	6.888	6.5998	6.7479	6.5619	6.6359	7.4422	6.8574	6.7878	7.2094	7.0824	7.1216	7.3308	6.1263	6.6653	6.8378	7.1323	7.4142	7.4826	7.36	7.6222	7.7491	7.8747	8.0099	7.9109	8.0459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.7426	7.8166	8.0514	8.8176	9.4114	8.9857	8.9264	9.3559	9.2285	9.4643	9.9343	9.9374	10.16	9.8228	9.7783	10.2659	10.1022	10.6042	9.9479	10.0372	11.789	10.8314	9.9261	9.8951	9.9935	9.4439	9.2096	9.5907	10.1352	10.3175	10.2989	10.5679	10.4772	10.5081	11.0047	10.8371	11.2615	11.1605	10.8662	11.3435	10.8881	11.2436	11.3135	11.6527	11.7441	11.6608	11.8499	7.7504	6.2918	5.8854	5.7768	6.1269	6.0458	5.8157	5.9857	6.0435	6.1933	6.8862	6.598	6.7461	6.5601	6.6341	7.4402	6.8556	6.7861	7.2074	7.0806	7.1198	7.3289	6.1248	6.6635	6.8361	7.1306	7.4123	7.4808	7.3582	7.6203	7.7472	7.8728	8.0079	7.909	8.044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.7425	7.8165	8.0514	8.8175	9.4113	8.9857	8.9263	9.3558	9.2285	9.4643	9.9343	9.9373	10.16	9.8227	9.7782	10.2658	10.1022	10.6041	9.9478	10.0371	11.7889	10.8313	9.926	9.895	9.9934	9.4438	9.2095	9.5906	10.1351	10.3173	10.2988	10.5678	10.477	10.508	11.0045	10.8369	11.2613	11.1603	10.8661	11.3434	10.888	11.2434	11.3134	11.6526	11.7439	11.6606	11.8497	7.7496	6.2908	5.8845	5.776	6.126	6.0448	5.8148	5.9848	6.0425	6.1924	6.8851	6.597	6.745	6.559	6.633	7.4391	6.8546	6.7851	7.2063	7.0795	7.1187	7.3278	6.1239	6.6624	6.8352	7.1296	7.4113	7.4798	7.3572	7.6192	7.7462	7.8717	8.0069	7.9079	8.0429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.7425	7.8165	8.0513	8.8175	9.4112	8.9856	8.9263	9.3558	9.2284	9.4642	9.9342	9.9373	10.1599	9.8227	9.7782	10.2658	10.1021	10.6041	9.9477	10.0371	11.7888	10.8313	9.926	9.8949	9.9934	9.4438	9.2094	9.5905	10.135	10.3173	10.2987	10.5677	10.477	10.5079	11.0045	10.8368	11.2613	11.1602	10.866	11.3433	10.888	11.2433	11.3133	11.6525	11.7438	11.6605	11.8496	7.7491	6.2903	5.8841	5.7756	6.1256	6.0443	5.8144	5.9844	6.0421	6.1919	6.8846	6.5965	6.7445	6.5585	6.6325	7.4386	6.8541	6.7847	7.2058	7.079	7.1182	7.3273	6.1235	6.6619	6.8347	7.1291	7.4108	7.4793	7.3567	7.6187	7.7456	7.8712	8.0063	7.9074	8.0424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.7424	7.8164	8.0512	8.8174	9.4112	8.9856	8.9262	9.3557	9.2284	9.4642	9.9342	9.9373	10.1599	9.8226	9.7781	10.2657	10.1021	10.604	9.9477	10.037	11.7888	10.8312	9.9259	9.8948	9.9933	9.4437	9.2094	9.5904	10.135	10.3172	10.2986	10.5677	10.4769	10.5079	11.0044	10.8368	11.2612	11.1601	10.866	11.3432	10.8879	11.2432	11.3132	11.6524	11.7438	11.6604	11.8495	7.7487	6.2899	5.8837	5.7752	6.1252	6.0439	5.814	5.984	6.0416	6.1915	6.8842	6.596	6.744	6.5581	6.6321	7.4381	6.8536	6.7842	7.2053	7.0786	7.1178	7.3269	6.1231	6.6615	6.8343	7.1286	7.4103	7.4789	7.3562	7.6183	7.7452	7.8708	8.0059	7.9069	8.0419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.7424	7.8164	8.0512	8.8174	9.4112	8.9856	8.9262	9.3557	9.2284	9.4641	9.9341	9.9372	10.1599	9.8226	9.7781	10.2657	10.1021	10.604	9.9476	10.037	11.7888	10.8312	9.9259	9.8948	9.9933	9.4437	9.2093	9.5904	10.135	10.3172	10.2986	10.5676	10.4768	10.5078	11.0044	10.8367	11.2611	11.1601	10.8659	11.3432	10.8879	11.2432	11.3132	11.6523	11.7437	11.6604	11.8494	7.7484	6.2895	5.8833	5.7749	6.1248	6.0435	5.8136	5.9836	6.0413	6.1911	6.8837	6.5956	6.7435	6.5577	6.6316	7.4376	6.8532	6.7838	7.2049	7.0781	7.1173	7.3264	6.1227	6.6611	6.834	7.1282	7.4099	7.4785	7.3558	7.6178	7.7447	7.8703	8.0054	7.9065	8.0415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.7424	7.8164	8.0512	8.8174	9.4111	8.9856	8.9262	9.3557	9.2284	9.4641	9.9341	9.9372	10.1599	9.8226	9.7781	10.2657	10.1021	10.604	9.9476	10.037	11.7887	10.8312	9.9259	9.8948	9.9933	9.4437	9.2093	9.5903	10.1349	10.3171	10.2986	10.5676	10.4768	10.5078	11.0043	10.8366	11.2611	11.16	10.8659	11.3431	10.8878	11.2431	11.3131	11.6523	11.7436	11.6603	11.8493	7.7481	6.2891	5.8829	5.7745	6.1245	6.0432	5.8133	5.9833	6.0409	6.1907	6.8833	6.5952	6.7431	6.5573	6.6313	7.4372	6.8528	6.7835	7.2044	7.0778	7.117	7.326	6.1224	6.6607	6.8336	7.1278	7.4095	7.4781	7.3554	7.6174	7.7443	7.8699	8.005	7.9061	8.0411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
